Establishments,Address,City,Zip,County,Type,Date,Violations/COS
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Followup","01/29/2008","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","01/21/2009","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","07/14/2009","7-201.11 /Yes"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","01/19/2010","7-201.11 /Yes"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","07/12/2010","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","01/11/2011","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","08/25/2011","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","01/11/2012","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","08/16/2012","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","01/30/2013","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","06/20/2013","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","12/16/2013","None"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","07/01/2014","5-205.11 /Yes, 2-201.11 /Yes"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","12/30/2014","3-302.13 /Yes"
"Arby's (N045749)","101 Sandhill Drive","Middletown","19709","New Castle County","Routine","06/15/2015","6-501.111 /Yes"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","12/10/2007","3-501.16 /No"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","12/17/2007","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Complaint","07/22/2008","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","06/12/2009","3-501.16 /No"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","06/23/2009","3-501.16 /No"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","06/29/2009","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","12/08/2009","3-501.16 /Yes"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","05/26/2010","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","11/03/2010","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","12/14/2011","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","05/29/2012","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","11/19/2012","4-204.111 /Yes"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","05/29/2013","6-301.12 /Yes"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","11/08/2013","3-501.16 /No"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","11/15/2013","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Complaint","02/28/2014","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","03/07/2014","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","05/07/2014","6-501.111 /No"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","05/14/2014","None"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Routine","11/17/2014","5-205.15 /No"
"Arby's (N981508)","3211 Kirkwood Highway","Wilmington","19808","New Castle County","Followup","11/24/2014","5-205.15 /No"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","05/07/2007","5-103.11"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Followup","05/21/2007","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","08/13/2008","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","05/26/2009","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Followup","11/10/2009","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","05/20/2010","3-304.11 /Yes"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","06/20/2011","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","11/16/2011","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","05/07/2012","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","11/16/2012","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","05/03/2013","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","10/27/2014","None"
"Arby's (N981509)","2719 Philadelphia Pike","Claymont","19703","New Castle County","Routine","04/06/2015","None"
"Arby's (N981510)","210 Christiana Mall","Newark","19702","New Castle County","Routine","05/15/2008","7-201.11 /Yes"
"Arby's (N981510)","210 Christiana Mall","Newark","19702","New Castle County","Routine","02/24/2009","3-501.16 /Yes, 4-202.11 /Yes"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Other","04/30/2009","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","07/24/2009","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","01/27/2010","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Complaint","02/04/2010","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","07/29/2010","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","01/31/2011","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","07/26/2011","5-403.11 /No, 5-601.11 /No"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Complaint","08/02/2011","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","07/31/2012","None"
"Arby's (N981510)","220 Christiana Mall","Newark","19702","New Castle County","Routine","01/08/2013","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","07/16/2007","3-501.16 /No"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Followup","07/30/2007","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","07/09/2008","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","03/16/2009","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Followup","08/31/2009","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","03/08/2010","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","09/01/2010","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","02/17/2011","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","07/06/2011","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","12/21/2011","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","11/19/2012","4-204.111 /Yes"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","05/01/2013","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","04/21/2014","6-301.12 /Yes"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","10/20/2014","None"
"Arby's (N981511)","134 North Dupont Plaza","New Castle","19720","New Castle County","Routine","04/24/2015","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","09/27/2007","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","10/02/2008","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","05/21/2009","5-205.15 /Yes"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","11/30/2009","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","05/05/2010","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","11/09/2010","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","12/14/2011","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","06/05/2012","4-601.11 /Yes"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","11/05/2012","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","05/01/2013","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","04/02/2014","4-602.11 /Yes"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","09/02/2014","None"
"Arby's (N982260)","13 Liberty Plaza","Newark","19711","New Castle County","Routine","03/02/2015","7-203.11 /Yes"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","11/20/2007","2-201.11 /No, 3-501.16 /No"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Followup","11/29/2007","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Followup","01/04/2008","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","01/05/2009","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Other","05/20/2009","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","07/07/2009","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","12/11/2009","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","04/01/2010","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","08/30/2010","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","09/06/2011","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","01/25/2012","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","07/16/2012","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","01/30/2013","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","07/30/2013","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","02/24/2014","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","08/20/2014","3-501.19 /No"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Followup","08/27/2014","3-501.19 /No"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Followup","09/04/2014","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","02/11/2015","3-501.19 /No, 5-205.15 /No, 5-304.11 /No, 4-501.114 /No"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Followup","02/18/2015","None"
"Arby's (N982392)","4000 Concord Pike","Wilmington","19803","New Castle County","Routine","08/13/2015","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","06/18/2007","3-302.11 , 4-703.11"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Followup","06/25/2007","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","07/01/2008","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","03/11/2009","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","08/24/2009","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","02/17/2010","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","08/19/2010","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","02/23/2011","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","08/16/2011","7-101.11 /Yes"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","08/21/2012","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","02/18/2013","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","08/15/2013","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","02/04/2014","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Complaint","02/27/2014","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","08/25/2014","None"
"Arby's (N983015)","2354 Glasgow Highway","Newark","19702","New Castle County","Routine","02/09/2015","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Routine","02/01/2007","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Routine","01/24/2008","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Routine","12/30/2008","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Routine","01/04/2010","None"
"Arby's (S024901)","20523 North Dupont Highway","Georgetown","19947","Sussex","Routine","12/01/2010","None"
"Arby's (S024901)","20523 North Dupont Highway","Georgetown","19947","Sussex","Routine","11/21/2011","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Routine","02/01/2012","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Routine","11/16/2012","None"
"Arby's (S024901)","510 North Dupont Highway","Georgetown","19947","Sussex","Complaint","04/02/2013","None"
"Arby's (S024901)","20523 North Dupont Highway","Georgetown","19947","Sussex","Routine","10/01/2014","None"
"Arby's (S067139)","9 South Dupont Highway","Selbyville","19975","Sussex","Routine","05/11/2007","None"
"Arby's (S067139)","9 South Dupont Highway","Selbyville","19975","Sussex","Routine","12/04/2007","3-501.16 /Yes"
"Arby's (S067139)","9 South Dupont Highway","Selbyville","19975","Sussex","Routine","12/15/2008","None"
"Arby's (S067139)","9 South Dupont Highway","Selbyville","19975","Sussex","Routine","12/10/2009","None"
