Establishments,Address,City,Zip,Longitude,Latitude,County,Type,Date,Violations/COS
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Routine,07/29/2010,None
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Complaint,08/10/2010,None
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Routine,09/06/2011,None
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Routine,10/05/2012,"3-501.14 /No, 5-205.14 /No, 5-403.11 /No, 4-501.114 /No, 3-302.14 /Yes, 2-102.11 /No"
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Followup,11/15/2012,None
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Routine,06/28/2013,"6-501.111 /No, 4-302.14 /No, 4-601.11 /No, 3-302.11 /Yes"
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Followup,07/25/2013,None
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Routine,12/27/2013,"5-205.15 /No, 6-301.12 /Yes, 7-201.11 /Yes, 5-205.11 /Yes"
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Followup,01/24/2014,None
Acme Market (K014777),Main & Glenwood Avenue,Smyrna,19977,-118.230073,34.003903,Kent,Routine,09/15/2014,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,06/26/2007,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,02/19/2008,3-501.16 /No
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,02/26/2008,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,09/15/2008,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,03/26/2009,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,01/27/2010,"3-501.16 /No, 5-205.15 /No, 7-101.11 /No"
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,02/03/2010,3-501.16 /No
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,02/12/2010,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,11/19/2010,"5-203.14 /No, 4-601.11 /No, 6-501.111 /No"
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,07/12/2011,"4-501.114 /No, 4-501.111 /No, 5-205.14 /No, 5-102.12 /No"
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,07/22/2011,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,02/06/2012,"3-501.14 /No, 4-204.111 /No, 4-501.114 /No"
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,02/13/2012,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,10/24/2012,"4-501.114 /No, 5-205.14 /No"
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,11/09/2012,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,05/09/2013,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,11/14/2013,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,10/31/2014,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Routine,05/21/2015,None
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Complaint,07/30/2015,7-201.11 /No
Acme Market (K980262),1001 North Dupont Highway,Dover,19901,-75.53357439999999,39.1860341,Kent,Followup,08/10/2015,None
Acme Market (N035412),Middletown Odessa Road,Middletown,19709,-75.6819599,39.4534717,New Castle County,Routine,02/23/2007,None
Acme Market (N035412),Middletown Odessa Road,Middletown,19709,-75.6819599,39.4534717,New Castle County,Routine,02/02/2009,None
Acme Market (N035412),Middletown Odessa Road,Middletown,19709,-75.6819599,39.4534717,New Castle County,Complaint,03/19/2009,None
Acme Market (N035412),Middletown Odessa Road,Middletown,19709,-75.6819599,39.4534717,New Castle County,Routine,02/16/2010,None
Acme Market (N035412),Middletown Odessa Road,Middletown,19709,-75.6819599,39.4534717,New Castle County,Routine,01/03/2012,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,02/06/2008,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Complaint,01/23/2009,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,01/23/2009,5-205.15 /No
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Followup,02/11/2009,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,07/20/2009,5-205.15 /Yes
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Complaint,10/29/2009,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,02/23/2010,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Complaint,06/03/2010,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,09/08/2010,"3-501.16 /No, 5-205.15 /No"
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Followup,10/13/2010,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,09/07/2011,"3-501.14 /No, 4-204.111 /No"
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Followup,09/14/2011,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,10/01/2012,None
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,04/09/2013,"4-603.17 /Yes, 3-501.16 /Yes"
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,10/28/2014,3-501.19 /No
Acme Market (N981492),1 University Plaza,Newark,19702,-75.6719337,39.6670056,New Castle County,Routine,04/22/2015,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,02/01/2007,"3-304.11 , 4-501.114"
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Followup,02/09/2007,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,09/13/2007,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,02/09/2009,3-701.11 /Yes
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,08/12/2009,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,08/17/2010,3-501.16 /Yes
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,08/09/2011,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,08/24/2012,3-502.12 /No
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Followup,08/31/2012,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,07/01/2013,None
Acme Market (N981493),Foulk & Naamans Road,Wilmington,19810,-75.5082106,39.8159697,New Castle County,Routine,06/30/2014,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,02/05/2008,"3-501.16 /Yes, 4-602.11 /Yes, 7-201.11 /Yes"
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,02/05/2009,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,07/28/2009,3-501.16 /No
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Followup,08/03/2009,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,01/28/2010,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,07/20/2010,5-205.15 /No
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Followup,07/28/2010,5-205.15 /No
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,01/04/2011,"3-501.16 /Yes, 3-501.17 /No"
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Followup,01/25/2011,3-501.17 /No
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,07/07/2011,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Complaint,07/07/2011,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,01/11/2012,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Complaint,05/01/2012,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,07/05/2012,"4-204.111 /No, 3-304.11 /No, 4-501.114 /No, 3-501.14 /No"
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Followup,07/12/2012,4-501.114 /No
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Complaint,03/22/2013,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,07/02/2013,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,01/02/2014,None
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,07/03/2014,3-501.16 /No
Acme Market (N981494),Limestone & New Linden Roads,Wilmington,19808,-82.6306766,36.2280289,New Castle County,Routine,01/08/2015,"5-201.11 /No, 4-603.17 /No"
